"Step","smart-lake-436 - infonce_loss","smart-lake-436 - infonce_loss__MIN","smart-lake-436 - infonce_loss__MAX","serene-wave-435 - infonce_loss","serene-wave-435 - infonce_loss__MIN","serene-wave-435 - infonce_loss__MAX","glorious-forest-429 - infonce_loss","glorious-forest-429 - infonce_loss__MIN","glorious-forest-429 - infonce_loss__MAX","autumn-salad-420 - infonce_loss","autumn-salad-420 - infonce_loss__MIN","autumn-salad-420 - infonce_loss__MAX","celestial-moon-419 - infonce_loss","celestial-moon-419 - infonce_loss__MIN","celestial-moon-419 - infonce_loss__MAX","efficient-cherry-417 - infonce_loss","efficient-cherry-417 - infonce_loss__MIN","efficient-cherry-417 - infonce_loss__MAX","dandy-frost-415 - infonce_loss","dandy-frost-415 - infonce_loss__MIN","dandy-frost-415 - infonce_loss__MAX","wandering-vortex-412 - infonce_loss","wandering-vortex-412 - infonce_loss__MIN","wandering-vortex-412 - infonce_loss__MAX","denim-capybara-388 - infonce_loss","denim-capybara-388 - infonce_loss__MIN","denim-capybara-388 - infonce_loss__MAX","youthful-sea-374 - infonce_loss","youthful-sea-374 - infonce_loss__MIN","youthful-sea-374 - infonce_loss__MAX","light-water-372 - infonce_loss","light-water-372 - infonce_loss__MIN","light-water-372 - infonce_loss__MAX","astral-thunder-370 - infonce_loss","astral-thunder-370 - infonce_loss__MIN","astral-thunder-370 - infonce_loss__MAX","fresh-thunder-368 - infonce_loss","fresh-thunder-368 - infonce_loss__MIN","fresh-thunder-368 - infonce_loss__MAX","polar-wave-360 - infonce_loss","polar-wave-360 - infonce_loss__MIN","polar-wave-360 - infonce_loss__MAX","usual-dawn-359 - infonce_loss","usual-dawn-359 - infonce_loss__MIN","usual-dawn-359 - infonce_loss__MAX","spring-sun-358 - infonce_loss","spring-sun-358 - infonce_loss__MIN","spring-sun-358 - infonce_loss__MAX","cosmic-sky-356 - infonce_loss","cosmic-sky-356 - infonce_loss__MIN","cosmic-sky-356 - infonce_loss__MAX","ethereal-snowflake-355 - infonce_loss","ethereal-snowflake-355 - infonce_loss__MIN","ethereal-snowflake-355 - infonce_loss__MAX","avid-universe-354 - infonce_loss","avid-universe-354 - infonce_loss__MIN","avid-universe-354 - infonce_loss__MAX","worthy-water-353 - infonce_loss","worthy-water-353 - infonce_loss__MIN","worthy-water-353 - infonce_loss__MAX","wild-wildflower-352 - infonce_loss","wild-wildflower-352 - infonce_loss__MIN","wild-wildflower-352 - infonce_loss__MAX","distinctive-plasma-351 - infonce_loss","distinctive-plasma-351 - infonce_loss__MIN","distinctive-plasma-351 - infonce_loss__MAX","good-breeze-347 - infonce_loss","good-breeze-347 - infonce_loss__MIN","good-breeze-347 - infonce_loss__MAX","fast-dragon-342 - infonce_loss","fast-dragon-342 - infonce_loss__MIN","fast-dragon-342 - infonce_loss__MAX","desert-gorge-341 - infonce_loss","desert-gorge-341 - infonce_loss__MIN","desert-gorge-341 - infonce_loss__MAX","comic-pond-336 - infonce_loss","comic-pond-336 - infonce_loss__MIN","comic-pond-336 - infonce_loss__MAX","ruby-waterfall-334 - infonce_loss","ruby-waterfall-334 - infonce_loss__MIN","ruby-waterfall-334 - infonce_loss__MAX","curious-sponge-332 - infonce_loss","curious-sponge-332 - infonce_loss__MIN","curious-sponge-332 - infonce_loss__MAX","quiet-jazz-326 - infonce_loss","quiet-jazz-326 - infonce_loss__MIN","quiet-jazz-326 - infonce_loss__MAX","vocal-water-324 - infonce_loss","vocal-water-324 - infonce_loss__MIN","vocal-water-324 - infonce_loss__MAX","peachy-lake-322 - infonce_loss","peachy-lake-322 - infonce_loss__MIN","peachy-lake-322 - infonce_loss__MAX","fresh-totem-319 - infonce_loss","fresh-totem-319 - infonce_loss__MIN","fresh-totem-319 - infonce_loss__MAX","lunar-grass-318 - infonce_loss","lunar-grass-318 - infonce_loss__MIN","lunar-grass-318 - infonce_loss__MAX","different-leaf-278 - infonce_loss","different-leaf-278 - infonce_loss__MIN","different-leaf-278 - infonce_loss__MAX","revived-durian-275 - infonce_loss","revived-durian-275 - infonce_loss__MIN","revived-durian-275 - infonce_loss__MAX","copper-sun-265 - infonce_loss","copper-sun-265 - infonce_loss__MIN","copper-sun-265 - infonce_loss__MAX","breezy-elevator-264 - infonce_loss","breezy-elevator-264 - infonce_loss__MIN","breezy-elevator-264 - infonce_loss__MAX","misty-butterfly-257 - infonce_loss","misty-butterfly-257 - infonce_loss__MIN","misty-butterfly-257 - infonce_loss__MAX","ethereal-brook-256 - infonce_loss","ethereal-brook-256 - infonce_loss__MIN","ethereal-brook-256 - infonce_loss__MAX","classic-elevator-239 - infonce_loss","classic-elevator-239 - infonce_loss__MIN","classic-elevator-239 - infonce_loss__MAX","rural-paper-238 - infonce_loss","rural-paper-238 - infonce_loss__MIN","rural-paper-238 - infonce_loss__MAX","absurd-plant-188 - infonce_loss","absurd-plant-188 - infonce_loss__MIN","absurd-plant-188 - infonce_loss__MAX","restful-bush-187 - infonce_loss","restful-bush-187 - infonce_loss__MIN","restful-bush-187 - infonce_loss__MAX","hokey-bantha-170 - infonce_loss","hokey-bantha-170 - infonce_loss__MIN","hokey-bantha-170 - infonce_loss__MAX","stellar-cantina-154 - infonce_loss","stellar-cantina-154 - infonce_loss__MIN","stellar-cantina-154 - infonce_loss__MAX","grievous-trooper-149 - infonce_loss","grievous-trooper-149 - infonce_loss__MIN","grievous-trooper-149 - infonce_loss__MAX","star-xwing-148 - infonce_loss","star-xwing-148 - infonce_loss__MIN","star-xwing-148 - infonce_loss__MAX","imperial-speeder-147 - infonce_loss","imperial-speeder-147 - infonce_loss__MIN","imperial-speeder-147 - infonce_loss__MAX","desert-galaxy-140 - infonce_loss","desert-galaxy-140 - infonce_loss__MIN","desert-galaxy-140 - infonce_loss__MAX"
"0","3.9268834590911865","3.9268834590911865","3.9268834590911865","4.268223762512207","4.268223762512207","4.268223762512207","4.234400749206543","4.234400749206543","4.234400749206543","4.196242332458496","4.196242332458496","4.196242332458496","4.175349235534668","4.175349235534668","4.175349235534668","4.128496170043945","4.128496170043945","4.128496170043945","4.128496170043945","4.128496170043945","4.128496170043945","4.050848484039307","4.050848484039307","4.050848484039307","4.033297538757324","4.033297538757324","4.033297538757324","3.9399454593658447","3.9399454593658447","3.9399454593658447","3.957051992416382","3.957051992416382","3.957051992416382","4.065028190612793","4.065028190612793","4.065028190612793","4.065763473510742","4.065763473510742","4.065763473510742","3.963407516479492","3.963407516479492","3.963407516479492","3.963407516479492","3.963407516479492","3.963407516479492","3.975295066833496","3.975295066833496","3.975295066833496","4.269827842712402","4.269827842712402","4.269827842712402","4.016214370727539","4.016214370727539","4.016214370727539","4.016214370727539","4.016214370727539","4.016214370727539","3.9391324520111084","3.9391324520111084","3.9391324520111084","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","3.939138174057007","4.119708061218262","4.119708061218262","4.119708061218262","4.113030910491943","4.113030910491943","4.113030910491943","4.090970993041992","4.090970993041992","4.090970993041992","4.085018157958984","4.085018157958984","4.085018157958984","4.005924224853516","4.005924224853516","4.005924224853516","4.004944324493408","4.004944324493408","4.004944324493408","4.0658040046691895","4.0658040046691895","4.0658040046691895","4.054835796356201","4.054835796356201","4.054835796356201","3.9981322288513184","3.9981322288513184","3.9981322288513184","4.078769207000732","4.078769207000732","4.078769207000732","4.195380210876465","4.195380210876465","4.195380210876465","3.8518025875091553","3.8518025875091553","3.8518025875091553","3.70186448097229","3.70186448097229","3.70186448097229","3.6020021438598633","3.6020021438598633","3.6020021438598633","3.716418981552124","3.716418981552124","3.716418981552124","3.148853302001953","3.148853302001953","3.148853302001953","4.272998332977295","4.272998332977295","4.272998332977295","4.304493427276611","4.304493427276611","4.304493427276611","4.064465045928955","4.064465045928955","4.064465045928955","4.311650276184082","4.311650276184082","4.311650276184082","4.566845417022705","4.566845417022705","4.566845417022705","4.316040515899658","4.316040515899658","4.316040515899658","1.6461679935455322","1.6461679935455322","1.6461679935455322","2.050215244293213","2.050215244293213","2.050215244293213","1.3987088203430176","1.3987088203430176","1.3987088203430176","4.689749717712402","4.689749717712402","4.689749717712402"
"1","4.66516637802124","4.66516637802124","4.66516637802124","4.549590110778809","4.549590110778809","4.549590110778809","4.509490966796875","4.509490966796875","4.509490966796875","4.454436302185059","4.454436302185059","4.454436302185059","4.435651779174805","4.435651779174805","4.435651779174805","4.409133434295654","4.409133434295654","4.409133434295654","","","","4.309586048126221","4.309586048126221","4.309586048126221","4.289225101470947","4.289225101470947","4.289225101470947","4.0891313552856445","4.0891313552856445","4.0891313552856445","4.014559745788574","4.014559745788574","4.014559745788574","4.070975303649902","4.070975303649902","4.070975303649902","4.149104118347168","4.149104118347168","4.149104118347168","4.533003330230713","4.533003330230713","4.533003330230713","4.616889476776123","4.616889476776123","4.616889476776123","4.623020648956299","4.623020648956299","4.623020648956299","4.300289154052734","4.300289154052734","4.300289154052734","4.581352710723877","4.581352710723877","4.581352710723877","4.583083629608154","4.583083629608154","4.583083629608154","4.511894702911377","4.511894702911377","4.511894702911377","4.509799003601074","4.509799003601074","4.509799003601074","4.509799003601074","4.509799003601074","4.509799003601074","4.509861946105957","4.509861946105957","4.509861946105957","4.109139919281006","4.109139919281006","4.109139919281006","4.201756000518799","4.201756000518799","4.201756000518799","4.172377586364746","4.172377586364746","4.172377586364746","4.223848342895508","4.223848342895508","4.223848342895508","4.0237579345703125","4.0237579345703125","4.0237579345703125","4.022074222564697","4.022074222564697","4.022074222564697","4.065212249755859","4.065212249755859","4.065212249755859","4.142551422119141","4.142551422119141","4.142551422119141","4.462463855743408","4.462463855743408","4.462463855743408","4.605318069458008","4.605318069458008","4.605318069458008","4.496719837188721","4.496719837188721","4.496719837188721","3.8178365230560303","3.8178365230560303","3.8178365230560303","3.6733360290527344","3.6733360290527344","3.6733360290527344","3.71433424949646","3.71433424949646","3.71433424949646","3.8220226764678955","3.8220226764678955","3.8220226764678955","5.446193695068359","5.446193695068359","5.446193695068359","4.09858512878418","4.09858512878418","4.09858512878418","4.439823150634766","4.439823150634766","4.439823150634766","4.335175514221191","4.335175514221191","4.335175514221191","4.500022888183594","4.500022888183594","4.500022888183594","4.562780380249023","4.562780380249023","4.562780380249023","3.9928832054138184","3.9928832054138184","3.9928832054138184","1.0598437786102295","1.0598437786102295","1.0598437786102295","2.5835070610046387","2.5835070610046387","2.5835070610046387","1.7841722965240479","1.7841722965240479","1.7841722965240479","4.2485880851745605","4.2485880851745605","4.2485880851745605"
"2","4.491412162780762","4.491412162780762","4.491412162780762","4.210554599761963","4.210554599761963","4.210554599761963","4.141488075256348","4.141488075256348","4.141488075256348","4.100170135498047","4.100170135498047","4.100170135498047","4.0769853591918945","4.0769853591918945","4.0769853591918945","4.028530120849609","4.028530120849609","4.028530120849609","","","","4.001150131225586","4.001150131225586","4.001150131225586","4.002598285675049","4.002598285675049","4.002598285675049","3.893451690673828","3.893451690673828","3.893451690673828","3.8600034713745117","3.8600034713745117","3.8600034713745117","3.9425606727600098","3.9425606727600098","3.9425606727600098","4.0927581787109375","4.0927581787109375","4.0927581787109375","4.3626813888549805","4.3626813888549805","4.3626813888549805","4.428924083709717","4.428924083709717","4.428924083709717","4.504276275634766","4.504276275634766","4.504276275634766","4.5321245193481445","4.5321245193481445","4.5321245193481445","4.581815242767334","4.581815242767334","4.581815242767334","4.5818562507629395","4.5818562507629395","4.5818562507629395","4.452035903930664","4.452035903930664","4.452035903930664","4.453425407409668","4.453425407409668","4.453425407409668","4.452844142913818","4.452844142913818","4.452844142913818","4.454453945159912","4.454453945159912","4.454453945159912","4.223958969116211","4.223958969116211","4.223958969116211","4.137725353240967","4.137725353240967","4.137725353240967","4.151576042175293","4.151576042175293","4.151576042175293","4.237876892089844","4.237876892089844","4.237876892089844","3.8727006912231445","3.8727006912231445","3.8727006912231445","3.8714098930358887","3.8714098930358887","3.8714098930358887","3.9416372776031494","3.9416372776031494","3.9416372776031494","4.0867390632629395","4.0867390632629395","4.0867390632629395","4.3467817306518555","4.3467817306518555","4.3467817306518555","4.502266883850098","4.502266883850098","4.502266883850098","4.554309368133545","4.554309368133545","4.554309368133545","4.10147762298584","4.10147762298584","4.10147762298584","3.9657657146453857","3.9657657146453857","3.9657657146453857","3.5669918060302734","3.5669918060302734","3.5669918060302734","3.6295583248138428","3.6295583248138428","3.6295583248138428","3.0539662837982178","3.0539662837982178","3.0539662837982178","4.105193138122559","4.105193138122559","4.105193138122559","4.107275485992432","4.107275485992432","4.107275485992432","4.285389423370361","4.285389423370361","4.285389423370361","4.100973129272461","4.100973129272461","4.100973129272461","4.2729902267456055","4.2729902267456055","4.2729902267456055","4.102907180786133","4.102907180786133","4.102907180786133","2.736604690551758","2.736604690551758","2.736604690551758","3.031615972518921","3.031615972518921","3.031615972518921","0.40919142961502075","0.40919142961502075","0.40919142961502075","4.692726135253906","4.692726135253906","4.692726135253906"
"3","3.802973747253418","3.802973747253418","3.802973747253418","4.045199394226074","4.045199394226074","4.045199394226074","4.0354814529418945","4.0354814529418945","4.0354814529418945","4.0211896896362305","4.0211896896362305","4.0211896896362305","4.01627254486084","4.01627254486084","4.01627254486084","4.032628536224365","4.032628536224365","4.032628536224365","","","","4.108447551727295","4.108447551727295","4.108447551727295","4.109881401062012","4.109881401062012","4.109881401062012","4.179749011993408","4.179749011993408","4.179749011993408","4.1846842765808105","4.1846842765808105","4.1846842765808105","4.150123119354248","4.150123119354248","4.150123119354248","4.206441402435303","4.206441402435303","4.206441402435303","4.231435298919678","4.231435298919678","4.231435298919678","4.21603536605835","4.21603536605835","4.21603536605835","4.223550319671631","4.223550319671631","4.223550319671631","4.1102213859558105","4.1102213859558105","4.1102213859558105","3.9545319080352783","3.9545319080352783","3.9545319080352783","3.955249309539795","3.955249309539795","3.955249309539795","3.9055819511413574","3.9055819511413574","3.9055819511413574","3.90423583984375","3.90423583984375","3.90423583984375","3.905884265899658","3.905884265899658","3.905884265899658","3.9048027992248535","3.9048027992248535","3.9048027992248535","3.92447566986084","3.92447566986084","3.92447566986084","4.053269863128662","4.053269863128662","4.053269863128662","4.094588756561279","4.094588756561279","4.094588756561279","3.8928329944610596","3.8928329944610596","3.8928329944610596","4.1486968994140625","4.1486968994140625","4.1486968994140625","4.149312496185303","4.149312496185303","4.149312496185303","4.15431022644043","4.15431022644043","4.15431022644043","4.203278541564941","4.203278541564941","4.203278541564941","4.240735054016113","4.240735054016113","4.240735054016113","4.1683855056762695","4.1683855056762695","4.1683855056762695","4.140608787536621","4.140608787536621","4.140608787536621","3.8868398666381836","3.8868398666381836","3.8868398666381836","3.588529109954834","3.588529109954834","3.588529109954834","3.4964160919189453","3.4964160919189453","3.4964160919189453","3.5809316635131836","3.5809316635131836","3.5809316635131836","5.553170204162598","5.553170204162598","5.553170204162598","3.5711283683776855","3.5711283683776855","3.5711283683776855","3.70080828666687","3.70080828666687","3.70080828666687","4.226778030395508","4.226778030395508","4.226778030395508","3.996586322784424","3.996586322784424","3.996586322784424","4.338194370269775","4.338194370269775","4.338194370269775","4.193418979644775","4.193418979644775","4.193418979644775","3.560288429260254","3.560288429260254","3.560288429260254","3.7285749912261963","3.7285749912261963","3.7285749912261963","","","","3.6813035011291504","3.6813035011291504","3.6813035011291504"
"4","3.3751413822174072","3.3751413822174072","3.3751413822174072","3.5883002281188965","3.5883002281188965","3.5883002281188965","3.5913639068603516","3.5913639068603516","3.5913639068603516","3.629770517349243","3.629770517349243","3.629770517349243","3.652860403060913","3.652860403060913","3.652860403060913","3.7169125080108643","3.7169125080108643","3.7169125080108643","","","","3.833153009414673","3.833153009414673","3.833153009414673","3.855893850326538","3.855893850326538","3.855893850326538","3.956925630569458","3.956925630569458","3.956925630569458","4.0979814529418945","4.0979814529418945","4.0979814529418945","4.207832336425781","4.207832336425781","4.207832336425781","4.102751731872559","4.102751731872559","4.102751731872559","4.085511684417725","4.085511684417725","4.085511684417725","4.1161956787109375","4.1161956787109375","4.1161956787109375","4.144852638244629","4.144852638244629","4.144852638244629","4.120157718658447","4.120157718658447","4.120157718658447","","","","4.277227878570557","4.277227878570557","4.277227878570557","4.164573669433594","4.164573669433594","4.164573669433594","","","","4.163416862487793","4.163416862487793","4.163416862487793","4.164668083190918","4.164668083190918","4.164668083190918","3.833341121673584","3.833341121673584","3.833341121673584","3.779823064804077","3.779823064804077","3.779823064804077","3.839047908782959","3.839047908782959","3.839047908782959","3.8583500385284424","3.8583500385284424","3.8583500385284424","4.202277660369873","4.202277660369873","4.202277660369873","4.201748371124268","4.201748371124268","4.201748371124268","4.207892417907715","4.207892417907715","4.207892417907715","4.10570764541626","4.10570764541626","4.10570764541626","4.051505088806152","4.051505088806152","4.051505088806152","4.140603065490723","4.140603065490723","4.140603065490723","4.134016036987305","4.134016036987305","4.134016036987305","3.788174629211426","3.788174629211426","3.788174629211426","3.416125774383545","3.416125774383545","3.416125774383545","3.6483428478240967","3.6483428478240967","3.6483428478240967","3.7034432888031006","3.7034432888031006","3.7034432888031006","","","","4.037577152252197","4.037577152252197","4.037577152252197","3.948868751525879","3.948868751525879","3.948868751525879","3.8216259479522705","3.8216259479522705","3.8216259479522705","3.987107992172241","3.987107992172241","3.987107992172241","3.719834327697754","3.719834327697754","3.719834327697754","4.209348678588867","4.209348678588867","4.209348678588867","2.435802459716797","2.435802459716797","2.435802459716797","2.785583257675171","2.785583257675171","2.785583257675171","","","","4.0986456871032715","4.0986456871032715","4.0986456871032715"
"5","3.813502550125122","3.813502550125122","3.813502550125122","4.237207412719727","4.237207412719727","4.237207412719727","4.17438268661499","4.17438268661499","4.17438268661499","4.167379379272461","4.167379379272461","4.167379379272461","4.139637470245361","4.139637470245361","4.139637470245361","4.135357856750488","4.135357856750488","4.135357856750488","","","","4.165808200836182","4.165808200836182","4.165808200836182","4.17627477645874","4.17627477645874","4.17627477645874","4.053879261016846","4.053879261016846","4.053879261016846","4.005589485168457","4.005589485168457","4.005589485168457","3.994860887527466","3.994860887527466","3.994860887527466","4.094113349914551","4.094113349914551","4.094113349914551","4.350709915161133","4.350709915161133","4.350709915161133","4.422601222991943","4.422601222991943","4.422601222991943","4.500418663024902","4.500418663024902","4.500418663024902","4.65219783782959","4.65219783782959","4.65219783782959","","","","4.565973281860352","4.565973281860352","4.565973281860352","4.519327640533447","4.519327640533447","4.519327640533447","","","","4.518352031707764","4.518352031707764","4.518352031707764","4.516322135925293","4.516322135925293","4.516322135925293","3.8496744632720947","3.8496744632720947","3.8496744632720947","4.0287909507751465","4.0287909507751465","4.0287909507751465","4.022434711456299","4.022434711456299","4.022434711456299","3.846855401992798","3.846855401992798","3.846855401992798","3.943567991256714","3.943567991256714","3.943567991256714","3.9457035064697266","3.9457035064697266","3.9457035064697266","3.9830024242401123","3.9830024242401123","3.9830024242401123","4.088067054748535","4.088067054748535","4.088067054748535","4.322373390197754","4.322373390197754","4.322373390197754","4.554812431335449","4.554812431335449","4.554812431335449","4.564200401306152","4.564200401306152","4.564200401306152","3.977902889251709","3.977902889251709","3.977902889251709","4.1547746658325195","4.1547746658325195","4.1547746658325195","4.025018215179443","4.025018215179443","4.025018215179443","4.078885078430176","4.078885078430176","4.078885078430176","","","","4.61591100692749","4.61591100692749","4.61591100692749","4.208983898162842","4.208983898162842","4.208983898162842","4.711668491363525","4.711668491363525","4.711668491363525","4.069784164428711","4.069784164428711","4.069784164428711","4.165586471557617","4.165586471557617","4.165586471557617","3.996303081512451","3.996303081512451","3.996303081512451","2.818847417831421","2.818847417831421","2.818847417831421","2.273253917694092","2.273253917694092","2.273253917694092","","","","3.5589253902435303","3.5589253902435303","3.5589253902435303"
"6","4.362655162811279","4.362655162811279","4.362655162811279","4.063046932220459","4.063046932220459","4.063046932220459","3.990900993347168","3.990900993347168","3.990900993347168","3.9932618141174316","3.9932618141174316","3.9932618141174316","3.9944818019866943","3.9944818019866943","3.9944818019866943","4.026005268096924","4.026005268096924","4.026005268096924","","","","4.137883186340332","4.137883186340332","4.137883186340332","4.147294521331787","4.147294521331787","4.147294521331787","4.031785488128662","4.031785488128662","4.031785488128662","4.1757330894470215","4.1757330894470215","4.1757330894470215","4.197465419769287","4.197465419769287","4.197465419769287","4.306933879852295","4.306933879852295","4.306933879852295","4.644517421722412","4.644517421722412","4.644517421722412","4.631001949310303","4.631001949310303","4.631001949310303","4.584268093109131","4.584268093109131","4.584268093109131","4.408759117126465","4.408759117126465","4.408759117126465","","","","4.518073558807373","4.518073558807373","4.518073558807373","4.410890579223633","4.410890579223633","4.410890579223633","","","","4.410397529602051","4.410397529602051","4.410397529602051","4.410478591918945","4.410478591918945","4.410478591918945","4.110367774963379","4.110367774963379","4.110367774963379","4.217144012451172","4.217144012451172","4.217144012451172","4.197509288787842","4.197509288787842","4.197509288787842","4.104540824890137","4.104540824890137","4.104540824890137","4.256008625030518","4.256008625030518","4.256008625030518","4.256870746612549","4.256870746612549","4.256870746612549","4.193370819091797","4.193370819091797","4.193370819091797","4.317609786987305","4.317609786987305","4.317609786987305","4.628418922424316","4.628418922424316","4.628418922424316","4.562480926513672","4.562480926513672","4.562480926513672","4.496252059936523","4.496252059936523","4.496252059936523","3.9921016693115234","3.9921016693115234","3.9921016693115234","3.7803173065185547","3.7803173065185547","3.7803173065185547","3.794306993484497","3.794306993484497","3.794306993484497","4.041965484619141","4.041965484619141","4.041965484619141","","","","4.775338172912598","4.775338172912598","4.775338172912598","4.950741767883301","4.950741767883301","4.950741767883301","4.260159969329834","4.260159969329834","4.260159969329834","3.8305509090423584","3.8305509090423584","3.8305509090423584","4.079479694366455","4.079479694366455","4.079479694366455","4.006013870239258","4.006013870239258","4.006013870239258","3.2207064628601074","3.2207064628601074","3.2207064628601074","2.4208712577819824","2.4208712577819824","2.4208712577819824","","","","4.06034517288208","4.06034517288208","4.06034517288208"
"7","3.7129151821136475","3.7129151821136475","3.7129151821136475","4.475985050201416","4.475985050201416","4.475985050201416","4.446951866149902","4.446951866149902","4.446951866149902","4.428582191467285","4.428582191467285","4.428582191467285","4.420710563659668","4.420710563659668","4.420710563659668","4.414463043212891","4.414463043212891","4.414463043212891","","","","4.3539137840271","4.3539137840271","4.3539137840271","4.329026699066162","4.329026699066162","4.329026699066162","4.120030403137207","4.120030403137207","4.120030403137207","3.92915940284729","3.92915940284729","3.92915940284729","4.044229030609131","4.044229030609131","4.044229030609131","4.116026401519775","4.116026401519775","4.116026401519775","4.525547981262207","4.525547981262207","4.525547981262207","4.549174785614014","4.549174785614014","4.549174785614014","4.665195465087891","4.665195465087891","4.665195465087891","4.8640594482421875","4.8640594482421875","4.8640594482421875","","","","4.4665374755859375","4.4665374755859375","4.4665374755859375","4.486920356750488","4.486920356750488","4.486920356750488","","","","4.488344192504883","4.488344192504883","4.488344192504883","4.487496376037598","4.487496376037598","4.487496376037598","4.205605983734131","4.205605983734131","4.205605983734131","4.083008766174316","4.083008766174316","4.083008766174316","4.138972282409668","4.138972282409668","4.138972282409668","4.1839375495910645","4.1839375495910645","4.1839375495910645","3.9671130180358887","3.9671130180358887","3.9671130180358887","3.967930555343628","3.967930555343628","3.967930555343628","4.035360813140869","4.035360813140869","4.035360813140869","4.1000142097473145","4.1000142097473145","4.1000142097473145","4.471835613250732","4.471835613250732","4.471835613250732","4.716482639312744","4.716482639312744","4.716482639312744","4.810013294219971","4.810013294219971","4.810013294219971","4.550245761871338","4.550245761871338","4.550245761871338","4.220508098602295","4.220508098602295","4.220508098602295","3.8631725311279297","3.8631725311279297","3.8631725311279297","3.9136340618133545","3.9136340618133545","3.9136340618133545","","","","3.8029048442840576","3.8029048442840576","3.8029048442840576","3.7711963653564453","3.7711963653564453","3.7711963653564453","4.007643222808838","4.007643222808838","4.007643222808838","4.159723281860352","4.159723281860352","4.159723281860352","3.9259963035583496","3.9259963035583496","3.9259963035583496","4.05511474609375","4.05511474609375","4.05511474609375","4.398700714111328","4.398700714111328","4.398700714111328","3.6435251235961914","3.6435251235961914","3.6435251235961914","","","","3.715693950653076","3.715693950653076","3.715693950653076"
"8","5.000638008117676","5.000638008117676","5.000638008117676","4.336198806762695","4.336198806762695","4.336198806762695","4.280898094177246","4.280898094177246","4.280898094177246","4.248524188995361","4.248524188995361","4.248524188995361","4.228782653808594","4.228782653808594","4.228782653808594","4.218453407287598","4.218453407287598","4.218453407287598","","","","4.167126178741455","4.167126178741455","4.167126178741455","4.1493940353393555","4.1493940353393555","4.1493940353393555","4.047966003417969","4.047966003417969","4.047966003417969","4.059758186340332","4.059758186340332","4.059758186340332","4.0461835861206055","4.0461835861206055","4.0461835861206055","4.060786247253418","4.060786247253418","4.060786247253418","4.234466075897217","4.234466075897217","4.234466075897217","4.257640838623047","4.257640838623047","4.257640838623047","4.2778801918029785","4.2778801918029785","4.2778801918029785","4.093052864074707","4.093052864074707","4.093052864074707","","","","","","","3.9719173908233643","3.9719173908233643","3.9719173908233643","","","","3.972067356109619","3.972067356109619","3.972067356109619","3.973975658416748","3.973975658416748","3.973975658416748","3.8654563426971436","3.8654563426971436","3.8654563426971436","3.9403390884399414","3.9403390884399414","3.9403390884399414","3.9442553520202637","3.9442553520202637","3.9442553520202637","3.868962287902832","3.868962287902832","3.868962287902832","4.073754787445068","4.073754787445068","4.073754787445068","4.072771072387695","4.072771072387695","4.072771072387695","4.045445442199707","4.045445442199707","4.045445442199707","4.059345245361328","4.059345245361328","4.059345245361328","4.204809188842773","4.204809188842773","4.204809188842773","4.262710094451904","4.262710094451904","4.262710094451904","4.176515579223633","4.176515579223633","4.176515579223633","3.8136227130889893","3.8136227130889893","3.8136227130889893","3.7057745456695557","3.7057745456695557","3.7057745456695557","3.603778839111328","3.603778839111328","3.603778839111328","3.673536777496338","3.673536777496338","3.673536777496338","","","","4.0806145668029785","4.0806145668029785","4.0806145668029785","4.116879463195801","4.116879463195801","4.116879463195801","4.103737831115723","4.103737831115723","4.103737831115723","4.149103164672852","4.149103164672852","4.149103164672852","4.1448655128479","4.1448655128479","4.1448655128479","4.188703536987305","4.188703536987305","4.188703536987305","2.9504058361053467","2.9504058361053467","2.9504058361053467","3.212371826171875","3.212371826171875","3.212371826171875","","","","3.901338815689087","3.901338815689087","3.901338815689087"
